heave_com_m,pitch_rad,volume_m3,F_b_N,CoB_x_B_m,CoB_y_B_m,CoB_z_B_m
0.0248,0.0,0.020167621146756107,197.84436344967745,0.0003406652542433903,-9.264687152234947e-06,0.008350397981973434
0.024300000000000002,0.0,0.017065713791592874,167.4146522955261,0.010628989552279222,3.0576141694187928e-06,0.007300242744714609
0.0238,0.0,0.016890275364086393,165.6936013216875,0.010660850720364351,3.0453872700118194e-06,0.007629000693763302
0.0233,0.0,0.016714642803201077,163.97064589940257,0.010686035963873452,3.061039439291964e-06,0.007959444976610176
0.0228,0.0,0.016536362050713075,162.22171171749525,0.010669480648190642,3.0236696286252152e-06,0.008289272590695134
0.0223,0.0,0.016359380930377233,160.48552692700068,0.010670562266857588,4.6612762409218335e-06,0.008621793649055
0.0218,0.0,0.01618383056364583,158.7633778293656,0.01071368648258226,2.0360271411066937e-06,0.008956730226649683
0.0213,0.0,0.016006016634587193,157.01902318530037,0.01070437164929467,2.6816993359054087e-06,0.009291769285152704
0.0208,0.0,0.01582896134879974,155.28211083172548,0.010709122168936347,2.950528274922898e-06,0.009629197650521604
0.020300000000000002,0.0,0.015653087959153454,153.5567928792954,0.010730759179666507,3.051620825876783e-06,0.009970011081919047
0.0198,0.0,0.015477283702178588,151.83215311837193,0.010752236490199607,3.189045086049101e-06,0.010312589531307193
0.0193,0.0,0.015301303929556725,150.1057915489515,0.010774459425623946,1.8269843421169524e-06,0.010657237061978013
0.0188,0.0,0.015124704008978626,148.37334632808032,0.010794122543895468,3.2795250282629375e-06,0.011002597874706819
0.0183,0.0,0.014948694526709255,146.64669330701778,0.010805556695452537,1.2693491888033438e-06,0.01135134303589351
0.0178,0.0,0.014772608292564169,144.9192873500545,0.010825125325919999,6.203459522188564e-06,0.011700469742137518
0.0173,0.0,0.014597157537467927,143.19811544256038,0.010871595842425223,3.236096328114559e-06,0.012053267209732236
0.016800000000000002,0.0,0.014420954750334485,141.4695661007813,0.010890114608266117,3.836852723680273e-06,0.012406419934263934
0.016300000000000002,0.0,0.014245906597525034,139.7523437217206,0.010923803359021348,4.136982409771192e-06,0.01276407868718318
0.0158,0.0,0.014069642682141083,138.02319471180402,0.010934482478308496,3.0033816753008822e-06,0.013122159547737986
0.015300000000000001,0.0,0.013894697283764069,136.30698035372552,0.010987587061940871,2.6538581831468223e-06,0.013484061361782075
0.0148,0.0,0.013719571593835155,134.58899733552286,0.011034434557492432,3.7568694994169757e-06,0.013846483487616688
0.0143,0.0,0.013540038275689044,132.82777548450952,0.011035857176636113,-1.3715177950924335e-06,0.014207648519177492
0.013800000000000002,0.0,0.013370743106688064,131.1669898766099,0.011158728934144392,1.2412069190576267e-06,0.014580696918552032
0.013300000000000001,0.0,0.013197149752985565,129.4640390767884,0.01124671415932437,1.3003807341160321e-06,0.014950626135406264
0.0128,0.0,0.013023895353269045,127.76441341556934,0.011347177037879875,-7.771313860823306e-07,0.015322594242446457
0.0123,0.0,0.012852201710858152,126.08009878351848,0.011482071863768397,6.483877275900875e-07,0.01569833545042536
0.011800000000000001,0.0,0.012676834891374918,124.35975028438796,0.011576858607610006,6.675447379620968e-07,0.016070718929741188
0.011300000000000001,0.0,0.012510279216527035,122.72583911413022,0.01179660205631103,3.6982050843332323e-06,0.016454365723792195
0.0108,0.0,0.012338941519939124,121.0450163106028,0.01197992305699438,1.484479742708002e-06,0.016834164835387362
0.0103,0.0,0.012167165045833895,119.35988909963051,0.012162829116381658,2.4530817879325993e-06,0.01721542859853791
0.009800000000000001,0.0,0.011996537378479128,117.68603168288026,0.012365841149403195,2.0522850142677144e-06,0.01760041589174384
0.009300000000000001,0.0,0.0,0.0,-0.5298999999999999,0.0,-0.009300000000000001
0.0088,0.0,0.011661678330480098,114.40106442200977,0.012881753130092648,4.283383443530952e-06,0.01838087632986738
0.0083,0.0,0.011492913473538771,112.74548117541535,0.01310804686165261,3.4153282487383935e-06,0.018770385076506083
0.0078000000000000005,0.0,0.011327771877539876,111.12544211866619,0.01337312203976569,1.060589570334037e-06,0.019164569024816763
0.007300000000000001,0.0,0.01116292958902636,109.50833926834858,0.0136269238902928,-9.493303708470248e-08,0.019559630213690407
0.0068000000000000005,0.0,0.010995271368196651,107.86361212200914,0.013749222127103052,-1.370736960109508e-05,0.019946753416491853
0.006300000000000001,0.0,0.010832230410164222,106.26418032371102,0.014018899112853206,-1.3054105909970583e-05,0.02034398730473431
0.0058000000000000005,0.0,0.010672057050016453,104.69287966066142,0.014267168099269156,-8.718366222650738e-06,0.020747057719515686
0.005300000000000001,0.0,0.010514098415054346,103.14330545168315,0.014501627878494105,-3.7056273346705523e-06,0.02115175541800941
0.0048000000000000004,0.0,0.010352259474090904,101.55566544083179,0.014700142157128653,-1.3950781390909185e-05,0.021546870325476128
0.004300000000000001,0.0,0.0101965199957429,100.02786115823785,0.014925517751271627,7.051813721862164e-07,0.021957990480256123
